,player_id,name,season,round,team_rank,opponent_team_rank,team_pot,opp_pot,concede_pot,opp_concede_pot,prev_points,form_points,total_points,save_form,long_form,ict_form
14077,380,Lloris,2016/17,20,3,1,2.1,1.9,1.1,1.1,2.0,3.333333333333333,6,1.3333333333333333,4.0,1.0666666666666658
15078,407,Gomes,2016/17,20,14,11,1.5,1.3,0.8,1.8,0.0,3.333333333333333,2,2.6666666666666665,3.0,2.5333333333333337
15929,430,Foster,2016/17,20,8,20,0.6,1.5,2.0,0.8,2.0,3.333333333333333,3,5.0,3.0,3.5000000000000004
16707,451,Randolph,2016/17,20,13,6,0.6,1.5,2.0,1.1,3.0,3.0,2,4.666666666666667,5.0,3.5666666666666664
18175,490,Guzan,2016/17,20,16,15,1.1,0.8,1.4,2.1,6.0,5.666666666666668,8,3.333333333333333,0.0,2.2
20055,541,Bravo,2016/17,20,4,12,1.9,0.3333333333333333,1.2,1.1111111111111112,2.0,3.333333333333333,2,1.0,3.6,0.833333333333333
20505,554,Marshall,2016/17,20,20,8,1.5,0.6,0.8,2.0,1.0,1.3333333333333333,1,4.0,2.0,2.700000000000001
21192,574,Grant,2016/17,20,11,14,1.3,1.5,1.8,0.8,1.0,2.333333333333333,6,2.0,4.0,1.7333333333333336
56,2,Cech,2016/17,21,4,20,2.4545454545454546,1.2727272727272727,1.2727272727272727,2.272727272727273,2.0,5.333333333333333,7,3.333333333333333,4.8,2.099999999999999
1031,29,Boruc,2016/17,21,11,18,1.181818181818182,1.6363636363636365,1.5454545454545454,0.8181818181818182,0.0,3.0,1,2.333333333333333,2.4,1.7000000000000004
1980,54,Heaton,2016/17,21,10,13,1.6666666666666667,1.2727272727272727,1.1666666666666667,1.818181818181818,1.0,4.333333333333333,10,2.6666666666666665,5.0,1.7999999999999987
2702,73,Courtois,2016/17,21,1,15,1.181818181818182,1.4545454545454546,1.4545454545454546,1.4545454545454546,1.0,2.6666666666666665,6,0.6666666666666666,4.2,0.7999999999999995
3701,100,Hennessey,2016/17,21,17,12,1.5454545454545454,1.2727272727272727,2.090909090909091,2.0,1.0,1.3333333333333333,1,2.333333333333333,1.8,1.8666666666666665
4552,123,Robles,2016/17,21,7,5,1.6363636363636365,2.0,2.1818181818181817,1.6363636363636365,7.0,5.333333333333333,8,3.0,5.8,2.4
5458,147,Jakupovic,2016/17,21,18,11,1.6363636363636365,1.181818181818182,0.8181818181818182,1.5454545454545454,7.0,4.0,3,4.0,4.6,3.4666666666666672
6141,165,Schmeichel,2016/17,21,15,1,1.4545454545454546,1.181818181818182,1.4545454545454546,1.4545454545454546,6.0,5.0,1,2.0,3.6,1.2666666666666668
6992,188,Mignolet,2016/17,21,3,6,1.9166666666666667,1.5454545454545454,1.5,0.9090909090909092,2.0,3.6666666666666665,2,2.333333333333333,3.8,1.3999999999999997
8994,242,de Gea,2016/17,21,6,3,1.5454545454545454,1.9166666666666667,0.9090909090909092,1.5,6.0,3.6666666666666665,3,2.0,4.0,1.6333333333333322
10151,274,Valdés,2016/17,21,16,14,0.8181818181818182,1.3636363636363635,1.181818181818182,0.7272727272727273,5.0,6.0,10,6.0,5.0,4.3
10891,294,Forster,2016/17,21,13,10,1.2727272727272727,1.6666666666666667,1.818181818181818,1.1666666666666667,2.0,1.6666666666666667,2,2.0,1.6,1.3
12537,339,Mannone,2016/17,21,19,9,1.7272727272727273,1.2727272727272727,0.7272727272727273,2.363636363636364,7.0,3.0,2,6.0,2.4,3.766666666666668
13166,356,Fabianski,2016/17,21,20,4,1.2727272727272727,2.4545454545454546,2.272727272727273,1.2727272727272727,2.0,1.6666666666666667,1,3.333333333333333,1.4,1.7999999999999992
14078,380,Lloris,2016/17,21,2,8,2.272727272727273,1.2727272727272727,1.2727272727272727,2.0,6.0,4.666666666666667,6,1.0,3.6,0.9333333333333323
15042,406,Pantilimon,2016/17,21,14,16,1.3636363636363635,0.8181818181818182,0.7272727272727273,1.181818181818182,1.0,0.0,1,0.0,0.0,0.0
15079,407,Gomes,2016/17,21,14,16,1.3636363636363635,0.8181818181818182,0.7272727272727273,1.181818181818182,2.0,2.6666666666666665,6,2.0,3.8,1.3666666666666671
15930,430,Foster,2016/17,21,8,2,1.2727272727272727,2.272727272727273,2.0,1.2727272727272727,3.0,2.333333333333333,2,4.333333333333333,2.8,2.7333333333333343
16708,451,Randolph,2016/17,21,12,17,1.2727272727272727,1.5454545454545454,2.0,2.090909090909091,2.0,3.6666666666666665,6,3.0,4.6,2.599999999999999
20056,541,Bravo,2016/17,21,5,7,2.0,1.6363636363636365,1.6363636363636365,2.1818181818181817,2.0,1.3333333333333333,0,0.3333333333333333,2.4,0.633333333333333
21193,574,Grant,2016/17,21,9,19,1.2727272727272727,1.7272727272727273,2.363636363636364,0.7272727272727273,6.0,3.0,2,2.0,2.4,1.9333333333333336
57,2,Cech,2016/17,22,2,13,2.090909090909091,0.4,1.181818181818182,1.2,7.0,4.333333333333333,4,4.0,5.2,2.566666666666666
1032,29,Boruc,2016/17,22,12,14,2.090909090909091,1.3636363636363635,1.2727272727272727,1.818181818181818,1.0,0.6666666666666666,1,1.0,2.2,0.7000000000000005
1981,54,Heaton,2016/17,22,13,2,0.4,2.090909090909091,1.2,1.181818181818182,10.0,4.666666666666667,3,4.0,5.0,2.433333333333332
2703,73,Courtois,2016/17,22,1,19,1.9090909090909087,1.181818181818182,1.0,1.818181818181818,6.0,4.666666666666667,7,2.0,4.4,1.5999999999999994
3702,100,Hennessey,2016/17,22,18,7,1.181818181818182,1.2727272727272727,2.0,1.9090909090909087,1.0,2.0,4,3.0,2.0,1.9666666666666663
4553,123,Robles,2016/17,22,7,18,1.2727272727272727,1.181818181818182,1.9090909090909087,2.0,8.0,7.0,6,3.0,6.8,2.3666666666666667
5459,147,Jakupovic,2016/17,22,19,1,1.181818181818182,1.9090909090909087,1.818181818181818,1.0,3.0,4.0,2,4.666666666666667,3.6,3.866666666666668
6142,165,Schmeichel,2016/17,22,15,11,0.7272727272727273,1.4545454545454546,1.9090909090909087,2.272727272727273,1.0,3.0,2,1.6666666666666667,3.6,1.1333333333333335
6993,188,Mignolet,2016/17,22,4,17,2.8,1.0909090909090908,0.8,2.1818181818181817,2.0,1.6666666666666667,1,1.6666666666666667,2.8,1.0999999999999996
8995,242,de Gea,2016/17,22,6,9,1.4545454545454546,1.2727272727272727,1.0909090909090908,1.7272727272727273,3.0,3.6666666666666665,2,2.0,3.2,1.6333333333333322
10152,274,Valdés,2016/17,22,16,10,1.0909090909090908,0.5454545454545454,1.2727272727272727,2.0,10.0,5.333333333333333,1,5.666666666666668,5.0,4.366666666666666
10892,294,Forster,2016/17,22,11,15,1.4545454545454546,0.7272727272727273,2.272727272727273,1.9090909090909087,2.0,3.6666666666666665,7,2.333333333333333,2.4,1.5666666666666669
12538,339,Mannone,2016/17,22,20,8,1.2727272727272727,1.3333333333333333,1.6363636363636365,1.9166666666666667,2.0,3.6666666666666665,2,6.333333333333332,2.4,3.4000000000000004
13167,356,Fabianski,2016/17,22,17,4,1.0909090909090908,2.8,2.1818181818181817,0.8,1.0,1.6666666666666667,2,3.0,1.6,1.8333333333333317
14079,380,Lloris,2016/17,22,3,5,1.818181818181818,1.9090909090909087,0.9090909090909092,1.2727272727272727,6.0,4.666666666666667,2,2.333333333333333,3.6,1.6333333333333322
15080,407,Gomes,2016/17,22,14,12,1.3636363636363635,2.090909090909091,1.818181818181818,1.2727272727272727,6.0,3.333333333333333,2,2.333333333333333,3.6,1.7333333333333336
15931,430,Foster,2016/17,22,8,20,1.3333333333333333,1.2727272727272727,1.9166666666666667,1.6363636363636365,2.0,4.0,7,5.333333333333333,3.8,3.366666666666668
16709,451,Randolph,2016/17,22,10,16,0.5454545454545454,1.0909090909090908,2.0,1.2727272727272727,6.0,3.333333333333333,2,2.0,3.4,1.8333333333333324
20057,541,Bravo,2016/17,22,5,3,1.9090909090909087,1.818181818181818,1.2727272727272727,0.9090909090909092,0.0,1.0,1,0.3333333333333333,2.2,0.6333333333333331
21194,574,Grant,2016/17,22,9,6,1.2727272727272727,1.4545454545454546,1.7272727272727273,1.0909090909090908,2.0,3.6666666666666665,3,3.333333333333333,2.4,2.5333333333333337
58,2,Cech,2016/17,23,3,13,2.0,1.4166666666666667,1.25,1.75,4.0,4.333333333333333,2,4.333333333333333,4.4,2.966666666666665
1033,29,Boruc,2016/17,23,14,18,1.9166666666666667,1.5833333333333333,1.3333333333333333,1.9166666666666667,1.0,1.0,1,1.3333333333333333,2.2,0.9000000000000005
1982,54,Heaton,2016/17,23,10,16,1.6153846153846154,0.6666666666666666,1.0769230769230769,1.8333333333333333,3.0,7.333333333333332,9,5.333333333333333,5.0,3.5333333333333314
2704,73,Courtois,2016/17,23,1,4,1.1666666666666667,2.636363636363636,1.4166666666666667,0.8181818181818182,7.0,5.0,2,2.6666666666666665,3.4,1.966666666666666
3703,100,Hennessey,2016/17,23,18,14,1.5833333333333333,1.9166666666666667,1.9166666666666667,1.3333333333333333,4.0,4.0,7,3.0,3.0,1.6666666666666667
4554,123,Robles,2016/17,23,7,9,1.25,1.25,1.75,1.6666666666666667,6.0,6.0,4,3.6666666666666665,5.2,3.0
5460,147,Jakupovic,2016/17,23,19,6,1.0833333333333333,1.4166666666666667,1.6666666666666667,0.8333333333333334,2.0,5.333333333333333,11,4.666666666666667,5.0,3.233333333333334
6143,165,Schmeichel,2016/17,23,16,10,0.6666666666666666,1.6153846153846154,1.8333333333333333,1.0769230769230769,2.0,1.6666666666666667,2,2.0,3.8,1.5000000000000002
6994,188,Mignolet,2016/17,23,4,1,2.636363636363636,1.1666666666666667,0.8181818181818182,1.4166666666666667,1.0,3.6666666666666665,8,1.0,4.0,1.7333333333333332
8167,219,Caballero,2016/17,23,5,11,2.1666666666666665,1.1666666666666667,1.5,2.1666666666666665,2.0,3.333333333333333,6,1.3333333333333333,0.0,1.3333333333333333
8996,242,de Gea,2016/17,23,6,19,1.4166666666666667,1.0833333333333333,0.8333333333333334,1.6666666666666667,2.0,3.6666666666666665,6,2.0,3.8,1.6333333333333322
10153,274,Valdés,2016/17,23,15,8,1.0833333333333333,0.6363636363636364,1.25,1.9090909090909087,1.0,4.666666666666667,3,3.6666666666666665,4.4,2.799999999999999
10893,294,Forster,2016/17,23,12,17,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.25,7.0,3.6666666666666665,2,2.333333333333333,2.8,1.3333333333333333
12539,339,Mannone,2016/17,23,20,2,1.5833333333333333,1.6666666666666667,0.6666666666666666,0.8333333333333334,2.0,4.666666666666667,10,3.0,4.2,1.3000000000000005
13168,356,Fabianski,2016/17,23,17,12,1.3333333333333333,1.3333333333333333,2.25,1.6666666666666667,2.0,1.6666666666666667,2,2.6666666666666665,1.8,1.5999999999999992
14117,381,Vorm,2016/17,23,2,20,1.6666666666666667,1.5833333333333333,0.8333333333333334,0.6666666666666666,2.0,4.666666666666667,6,1.6666666666666667,0.0,1.7
15081,407,Gomes,2016/17,23,13,3,1.4166666666666667,2.0,1.75,1.25,2.0,3.6666666666666665,3,2.6666666666666665,2.6,2.0
15932,430,Foster,2016/17,23,8,15,0.6363636363636364,1.0833333333333333,1.9090909090909087,1.25,7.0,4.0,3,5.0,3.4,3.0333333333333345
16710,451,Randolph,2016/17,23,11,5,1.1666666666666667,2.1666666666666665,2.1666666666666665,1.5,2.0,2.6666666666666665,0,0.6666666666666666,2.6,0.6999999999999992
21195,574,Grant,2016/17,23,9,7,1.25,1.25,1.6666666666666667,1.75,3.0,3.0,4,4.666666666666667,3.2,3.3666666666666667
59,2,Cech,2016/17,24,4,1,2.333333333333333,2.0,1.4166666666666667,1.0,2.0,2.6666666666666665,2,4.333333333333333,3.4,2.966666666666665
1034,29,Boruc,2016/17,24,14,7,1.3333333333333333,2.0,1.9166666666666667,2.333333333333333,1.0,0.6666666666666666,0,2.333333333333333,0.6,1.3666666666666671
1983,54,Heaton,2016/17,24,12,10,0.4545454545454545,1.4166666666666667,1.2727272727272727,0.75,9.0,4.666666666666667,2,5.333333333333333,5.0,3.5333333333333314
2705,73,Courtois,2016/17,24,1,4,2.0,2.333333333333333,1.0,1.4166666666666667,2.0,4.0,3,3.333333333333333,3.8,2.3999999999999995
3704,100,Hennessey,2016/17,24,19,20,1.0833333333333333,1.5,2.1666666666666665,1.5,7.0,4.0,1,4.0,2.8,2.566666666666667
4555,123,Robles,2016/17,24,7,14,2.0,1.3333333333333333,2.333333333333333,1.9166666666666667,4.0,3.6666666666666665,1,4.0,5.2,3.1333333333333333
5461,147,Jakupovic,2016/17,24,18,5,1.6666666666666667,1.7692307692307692,0.75,1.5384615384615383,11.0,7.0,8,4.666666666666667,6.2,3.1333333333333333
6144,165,Schmeichel,2016/17,24,16,6,1.3333333333333333,1.5833333333333333,1.5833333333333333,1.0,2.0,2.333333333333333,3,4.0,2.8,2.9333333333333336
6995,188,Mignolet,2016/17,24,5,18,1.7692307692307692,1.6666666666666667,1.5384615384615383,0.75,8.0,3.333333333333333,1,1.0,2.8,1.5333333333333332
8168,219,Caballero,2016/17,24,3,17,1.9166666666666667,1.0833333333333333,1.25,2.1666666666666665,6.0,3.333333333333333,2,1.0,2.8,0.9333333333333332
8997,242,de Gea,2016/17,24,6,16,1.5833333333333333,1.3333333333333333,1.0,1.5833333333333333,6.0,4.333333333333333,5,1.3333333333333333,4.4,0.8333333333333325
10154,274,Valdés,2016/17,24,15,2,0.75,2.1666666666666665,1.1666666666666667,1.1666666666666667,3.0,2.333333333333333,3,3.333333333333333,4.4,2.399999999999999
10894,294,Forster,2016/17,24,13,9,1.3333333333333333,0.75,2.4166666666666665,1.8333333333333333,2.0,3.333333333333333,1,2.0,2.8,1.3333333333333333
12540,339,Mannone,2016/17,24,20,19,1.5,1.0833333333333333,1.5,2.1666666666666665,10.0,7.0,9,4.666666666666667,6.0,2.6333333333333337
13169,356,Fabianski,2016/17,24,17,3,1.0833333333333333,1.9166666666666667,2.1666666666666665,1.25,2.0,2.0,2,2.333333333333333,1.8,1.5999999999999992
14081,380,Lloris,2016/17,24,2,15,2.1666666666666665,0.75,1.1666666666666667,1.1666666666666667,2.0,4.666666666666667,6,1.6666666666666667,4.4,1.1999999999999988
15082,407,Gomes,2016/17,24,10,12,1.4166666666666667,0.4545454545454545,0.75,1.2727272727272727,3.0,2.6666666666666665,3,4.0,3.2,2.966666666666667
15933,430,Foster,2016/17,24,8,11,1.3076923076923077,1.1666666666666667,1.7692307692307692,2.25,3.0,5.0,5,3.0,4.0,1.8333333333333344
16711,451,Randolph,2016/17,24,9,13,0.75,1.3333333333333333,1.8333333333333333,2.4166666666666665,0.0,2.0,4,2.333333333333333,2.8,1.5999999999999992
21196,574,Grant,2016/17,24,11,8,1.1666666666666667,1.3076923076923077,2.25,1.7692307692307692,4.0,3.333333333333333,3,5.0,3.6,3.2000000000000006
60,2,Cech,2016/17,25,4,18,2.0,1.0,1.1538461538461535,1.6923076923076923,2.0,3.6666666666666665,7,3.6666666666666665,4.4,2.733333333333332
1035,29,Boruc,2016/17,25,14,2,1.7692307692307692,2.1538461538461537,1.3846153846153846,1.3846153846153846,0.0,1.0,2,3.333333333333333,1.0,2.2000000000000006
1984,54,Heaton,2016/17,25,12,1,1.5714285714285714,1.1538461538461535,1.0714285714285714,1.3846153846153846,2.0,4.333333333333333,2,3.6666666666666665,5.2,2.733333333333332
2706,73,Courtois,2016/17,25,1,12,1.1538461538461535,1.5714285714285714,1.3846153846153846,1.0714285714285714,3.0,2.6666666666666665,3,3.0,4.2,2.3333333333333326
3705,100,Hennessey,2016/17,25,19,9,1.4615384615384617,1.2307692307692308,1.8461538461538465,1.5384615384615383,1.0,3.333333333333333,2,2.333333333333333,3.0,1.7
4556,123,Robles,2016/17,25,7,16,1.1538461538461535,1.0,1.6923076923076923,1.1538461538461535,1.0,4.0,7,4.333333333333333,5.2,3.3666666666666667
5462,147,Jakupovic,2016/17,25,18,4,1.0,2.0,1.6923076923076923,1.1538461538461535,8.0,7.0,2,4.666666666666667,5.2,3.333333333333333
6145,165,Schmeichel,2016/17,25,17,15,0.6153846153846154,1.3846153846153846,1.8461538461538465,2.0769230769230766,3.0,2.0,1,3.333333333333333,1.8,2.5000000000000004
6996,188,Mignolet,2016/17,25,5,3,2.583333333333333,1.5384615384615383,0.75,0.9230769230769232,1.0,5.666666666666668,8,1.6666666666666667,4.0,2.0
8169,219,Caballero,2016/17,25,2,14,2.1538461538461537,1.7692307692307692,1.3846153846153846,1.3846153846153846,2.0,5.0,7,1.0,3.8,0.8666666666666666
8998,242,de Gea,2016/17,25,6,13,1.4615384615384617,1.3076923076923077,0.7692307692307693,1.7692307692307692,5.0,6.0,7,2.0,4.6,1.3333333333333326
10155,274,Valdés,2016/17,25,16,7,1.0,1.1538461538461535,1.1538461538461535,1.6923076923076923,3.0,4.333333333333333,7,3.6666666666666665,4.8,2.799999999999999
10895,294,Forster,2016/17,25,11,20,1.2307692307692308,1.4615384615384617,1.6153846153846154,0.6153846153846154,1.0,3.0,6,1.6666666666666667,3.6,0.9333333333333332
12541,339,Mannone,2016/17,25,20,11,1.4615384615384617,1.2307692307692308,0.6153846153846154,1.6153846153846154,9.0,6.666666666666668,1,5.333333333333333,4.8,3.566666666666668
13170,356,Fabianski,2016/17,25,15,17,1.3846153846153846,0.6153846153846154,2.0769230769230766,1.8461538461538465,2.0,3.333333333333333,6,1.6666666666666667,2.6,1.3666666666666656
14082,380,Lloris,2016/17,25,3,5,1.5384615384615383,2.583333333333333,0.9230769230769232,0.75,6.0,3.6666666666666665,3,4.0,4.6,3.0666666666666664
15083,407,Gomes,2016/17,25,13,6,1.3076923076923077,1.4615384615384617,1.7692307692307692,0.7692307692307693,3.0,3.333333333333333,4,6.0,3.6,3.9333333333333336
15934,430,Foster,2016/17,25,8,10,0.75,1.2307692307692308,1.9166666666666667,2.1538461538461537,5.0,3.0,1,2.6666666666666665,3.6,1.6333333333333346
16712,451,Randolph,2016/17,25,10,8,1.2307692307692308,0.75,2.1538461538461537,1.9166666666666667,4.0,1.6666666666666667,1,2.333333333333333,2.6,1.699999999999999
21197,574,Grant,2016/17,25,9,19,1.2307692307692308,1.4615384615384617,1.5384615384615383,1.8461538461538465,3.0,4.666666666666667,7,3.0,3.8,2.0000000000000004
1036,29,Boruc,2016/17,26,14,8,1.3076923076923077,1.3571428571428572,1.9230769230769231,1.7142857142857142,2.0,1.0,1,3.333333333333333,1.0,2.233333333333334
1985,54,Heaton,2016/17,26,11,19,0.5,1.6153846153846154,1.25,0.7692307692307693,2.0,2.0,2,2.0,3.6,1.4999999999999984
2707,73,Courtois,2016/17,26,1,16,2.0769230769230766,1.0769230769230769,1.0,2.230769230769231,3.0,2.6666666666666665,2,2.6666666666666665,3.4,2.0333333333333328
3706,100,Hennessey,2016/17,26,18,17,1.0769230769230769,0.6923076923076923,2.0,1.1538461538461535,2.0,4.0,9,3.0,4.6,2.533333333333333
4557,123,Robles,2016/17,26,7,20,2.0,1.3846153846153846,2.1538461538461537,1.5384615384615383,7.0,4.666666666666667,6,3.0,4.8,2.333333333333333
5463,147,Jakupovic,2016/17,26,19,11,1.6153846153846154,0.5,0.7692307692307693,1.25,2.0,4.0,2,3.333333333333333,5.0,2.5
6146,165,Schmeichel,2016/17,26,15,5,1.4615384615384617,1.7142857142857142,1.5384615384615383,1.6428571428571428,1.0,2.6666666666666665,4,4.666666666666667,2.4,3.3333333333333344
6997,188,Mignolet,2016/17,26,5,15,1.7142857142857142,1.4615384615384617,1.6428571428571428,1.5384615384615383,8.0,3.6666666666666665,2,2.6666666666666665,4.0,1.8666666666666665
10156,274,Valdés,2016/17,26,17,18,0.6923076923076923,1.0769230769230769,1.1538461538461535,2.0,7.0,4.0,2,3.0,3.2,2.5333333333333323
12579,340,Pickford,2016/17,26,20,7,1.3846153846153846,2.0,1.5384615384615383,2.1538461538461537,3.0,4.666666666666667,3,5.333333333333333,3.6,4.200000000000001
13171,356,Fabianski,2016/17,26,16,1,1.0769230769230769,2.0769230769230766,2.230769230769231,1.0,6.0,3.0,1,2.0,2.6,1.5999999999999988
14083,380,Lloris,2016/17,26,2,10,2.3076923076923075,1.0769230769230769,1.0769230769230769,2.3846153846153846,3.0,5.666666666666668,8,3.333333333333333,5.0,2.9666666666666663
15084,407,Gomes,2016/17,26,12,9,1.3846153846153846,0.7692307692307693,0.7692307692307693,1.7692307692307692,4.0,3.0,2,5.0,2.8,3.2000000000000006
15935,430,Foster,2016/17,26,8,14,1.3571428571428572,1.3076923076923077,1.7142857142857142,1.9230769230769231,1.0,3.0,3,2.333333333333333,3.8,1.5666666666666682
16713,451,Randolph,2016/17,26,9,12,0.7692307692307693,1.3846153846153846,1.7692307692307692,0.7692307692307693,1.0,2.333333333333333,2,2.333333333333333,1.8,1.7333333333333325
21198,574,Grant,2016/17,26,10,2,1.0769230769230769,2.3076923076923075,2.3846153846153846,1.0769230769230769,7.0,3.6666666666666665,1,3.0,3.6,1.9000000000000008
61,2,Cech,2016/17,27,5,4,2.230769230769231,2.6153846153846154,1.5384615384615383,0.7692307692307693,7.0,3.6666666666666665,2,3.6666666666666665,3.4,2.733333333333332
1037,29,Boruc,2016/17,27,14,6,1.2857142857142858,1.4285714285714286,1.8571428571428568,0.7857142857142857,1.0,5.0,12,4.0,3.2,3.6666666666666665
2708,73,Courtois,2016/17,27,1,11,1.2142857142857142,1.2142857142857142,1.3571428571428572,2.142857142857143,2.0,2.333333333333333,2,1.3333333333333333,2.4,1.0666666666666658
3707,100,Hennessey,2016/17,27,17,8,1.5,1.2666666666666666,1.7142857142857142,1.7333333333333334,9.0,5.666666666666668,6,2.333333333333333,5.0,1.7999999999999998
4558,123,Robles,2016/17,27,7,2,1.2142857142857142,2.357142857142857,1.5714285714285714,1.1428571428571428,6.0,5.0,2,2.6666666666666665,4.0,2.4
5464,147,Jakupovic,2016/17,27,19,15,1.0,1.5714285714285714,1.7857142857142858,1.5,2.0,2.0,2,2.6666666666666665,5.0,2.266666666666667
6147,165,Schmeichel,2016/17,27,15,19,1.5714285714285714,1.0,1.5,1.7857142857142858,4.0,2.6666666666666665,3,3.6666666666666665,2.6,2.566666666666668
6998,188,Mignolet,2016/17,27,4,5,2.6153846153846154,2.230769230769231,0.7692307692307693,1.5384615384615383,2.0,4.0,2,2.6666666666666665,4.2,2.033333333333333
8170,219,Caballero,2016/17,27,3,20,2.142857142857143,1.3571428571428572,1.2857142857142858,0.7142857142857143,7.0,5.333333333333333,7,1.6666666666666667,4.8,1.5333333333333332
8999,242,de Gea,2016/17,27,6,14,1.4285714285714286,1.2857142857142858,0.7857142857142857,1.8571428571428568,7.0,4.666666666666667,2,1.3333333333333333,4.4,0.9666666666666658
10157,274,Valdés,2016/17,27,18,9,0.6428571428571429,1.2857142857142858,1.2142857142857142,1.4285714285714286,2.0,3.6666666666666665,2,3.333333333333333,3.4,2.7333333333333325
10896,294,Forster,2016/17,27,10,13,1.2142857142857142,1.5,1.5,0.7857142857142857,6.0,2.6666666666666665,1,1.0,3.4,0.7666666666666666
12580,340,Pickford,2016/17,27,20,3,1.3571428571428572,2.142857142857143,0.7142857142857143,1.2857142857142858,3.0,2.6666666666666665,2,5.666666666666668,3.8,4.233333333333333
13172,356,Fabianski,2016/17,27,16,12,1.5,0.6153846153846154,2.071428571428572,1.3846153846153846,1.0,2.6666666666666665,1,1.6666666666666667,2.4,1.2999999999999987
14084,380,Lloris,2016/17,27,2,7,2.357142857142857,1.2142857142857142,1.1428571428571428,1.5714285714285714,8.0,4.0,1,4.0,4.0,3.5333333333333328
15085,407,Gomes,2016/17,27,13,10,1.5,1.2142857142857142,0.7857142857142857,1.5,2.0,2.6666666666666665,2,5.666666666666668,2.8,3.5000000000000004
15936,430,Foster,2016/17,27,8,17,1.2666666666666666,1.5,1.7333333333333334,1.7142857142857142,3.0,1.6666666666666667,1,2.0,2.6,1.4666666666666683
16714,451,Randolph,2016/17,27,11,1,1.2142857142857142,1.2142857142857142,2.142857142857143,1.3571428571428572,2.0,1.3333333333333333,1,1.0,1.6,1.0999999999999988
17512,472,Robinson,2016/17,27,12,16,0.6153846153846154,1.5,1.3846153846153846,2.071428571428572,1.0,1.6666666666666667,2,3.333333333333333,0.0,2.2
21199,574,Grant,2016/17,27,9,18,1.2857142857142858,0.6428571428571429,1.4285714285714286,1.2142857142857142,1.0,5.0,7,2.6666666666666665,4.4,2.066666666666668
1038,29,Boruc,2016/17,28,14,11,1.8571428571428568,0.8571428571428571,1.4285714285714286,1.8571428571428568,12.0,5.0,2,4.333333333333333,3.4,3.766666666666667
1987,54,Heaton,2016/17,28,12,4,0.6428571428571429,2.571428571428572,1.4285714285714286,0.7857142857142857,2.0,1.6666666666666667,1,0.6666666666666666,3.2,0.6666666666666652
4559,123,Robles,2016/17,28,7,8,2.071428571428572,0.6923076923076923,2.2142857142857144,2.0,2.0,4.666666666666667,6,2.333333333333333,4.4,1.933333333333333
5465,147,Jakupovic,2016/17,28,18,16,1.6428571428571428,1.0714285714285714,0.7857142857142857,2.2142857142857144,2.0,2.0,2,2.333333333333333,3.2,1.8666666666666665
6999,188,Mignolet,2016/17,28,4,12,2.571428571428572,0.6428571428571429,0.7857142857142857,1.4285714285714286,2.0,2.0,2,2.0,3.0,1.5666666666666664
13173,356,Fabianski,2016/17,28,16,18,1.0714285714285714,1.6428571428571428,2.2142857142857144,0.7857142857142857,1.0,1.3333333333333333,2,2.6666666666666665,2.4,1.7333333333333318
15937,430,Foster,2016/17,28,8,7,0.6923076923076923,2.071428571428572,2.0,2.2142857142857144,1.0,1.6666666666666667,1,2.0,2.2,1.3666666666666685
16715,451,Randolph,2016/17,28,11,14,0.8571428571428571,1.8571428571428568,1.8571428571428568,1.4285714285714286,1.0,4.333333333333333,10,2.6666666666666665,3.6,2.733333333333332
26,1,Ospina,2016/17,29,6,8,2.142857142857143,1.375,1.6428571428571428,1.6875,0.0,0.0,0,0.0,0.0,0.0
62,2,Cech,2016/17,29,6,8,2.142857142857143,1.375,1.6428571428571428,1.6875,2.0,3.6666666666666665,2,3.6666666666666665,3.0,2.8666666666666654
1039,29,Boruc,2016/17,29,11,17,1.8666666666666667,1.0,1.3333333333333333,2.2,2.0,6.666666666666668,6,4.0,4.6,3.5333333333333337
1988,54,Heaton,2016/17,29,13,20,0.6,1.2666666666666666,1.3333333333333333,0.6666666666666666,1.0,4.333333333333333,10,2.0,3.4,1.6333333333333315
2709,73,Courtois,2016/17,29,1,9,1.2666666666666666,1.2666666666666666,1.3333333333333333,1.4666666666666666,2.0,2.0,2,0.3333333333333333,2.4,0.366666666666666
3708,100,Hennessey,2016/17,29,16,14,1.0714285714285714,1.2142857142857142,1.8571428571428568,1.7142857142857142,6.0,7.333333333333332,7,2.333333333333333,5.0,1.5666666666666664
4560,123,Robles,2016/17,29,7,18,2.2,0.9333333333333332,2.2,1.9333333333333331,6.0,4.666666666666667,6,2.0,5.4,1.6666666666666663
5466,147,Jakupovic,2016/17,29,18,7,0.9333333333333332,2.2,1.9333333333333331,2.2,2.0,1.6666666666666667,1,3.0,1.8,2.0666666666666664
6148,165,Schmeichel,2016/17,29,15,12,0.7857142857142857,1.2666666666666666,1.8571428571428568,2.2,3.0,3.0,2,4.333333333333333,2.6,3.100000000000001
7000,188,Mignolet,2016/17,29,4,3,1.6666666666666667,1.8461538461538465,1.6,1.2307692307692308,2.0,2.0,2,1.3333333333333333,3.2,1.2333333333333332
8171,219,Caballero,2016/17,29,3,4,1.8461538461538465,1.6666666666666667,1.2307692307692308,1.6,7.0,5.666666666666668,3,2.333333333333333,5.0,2.2
9000,242,de Gea,2016/17,29,5,19,1.6923076923076923,1.0,1.0,1.2857142857142858,2.0,3.6666666666666665,2,1.6666666666666667,4.4,1.3999999999999992
